spot_id,payment_id,payment_app,name,address,street_side,neighborhood,btd_district,type,ownership,lat,lon,pricing_summary,space_count,capacity,permit_zone,snow_emergency_tow,accessible,accessible_spaces,ev_charging,ev_network,citation_rate_per_space_month,source,source_date,last_updated,data_completeness
meter_450001,450001,pay_and_display|ParkBoston,NEWBURY ST A-B,ARLI NEWBURY ST A-B,N,Back Bay,DISTRICT 0,on_street_meter,public,42.352311,-71.072687,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,887,False,False,0,False,,0.3,analyze_boston,2026-06-14,2026-06-14,partial
meter_450071,450071,pay_and_display|ParkBoston,BOYLSTON ST D-C,DART BOYLSTON ST D-C,N,Back Bay,DISTRICT 0,on_street_meter,public,42.350457,-71.076325,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,456,False,False,0,False,,2.43,analyze_boston,2026-06-14,2026-06-14,partial
meter_450072,450072,pay_and_display|ParkBoston,BOYLSTON ST C-B,CLAR BOYLSTON ST C-B,S,Back Bay,DISTRICT 0,on_street_meter,public,42.350908,-71.074077,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,22,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450073,450073,pay_and_display|ParkBoston,BOYLSTON ST D-C,DART BOYLSTON ST D-C,N,Back Bay,DISTRICT 0,on_street_meter,public,42.350541,-71.07594,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,4.47,analyze_boston,2026-06-14,2026-06-14,partial
meter_450074,450074,pay_and_display|ParkBoston,BOYLSTON ST C-B,CLAR BOYLSTON ST C-B,S,Back Bay,DISTRICT 0,on_street_meter,public,42.351037,-71.073597,Mon-Sun 08:00-20:00 $0.25/hr (2h max); Mon-Sun 00:00-08:00 free; Mon-Sun 20:00-24:00 free,1,,23,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450075,450075,pay_and_display|ParkBoston,CLARENDON ST N-B,NEWB CLARENDON ST N-B,W,Back Bay,DISTRICT 0,on_street_meter,public,42.350973,-71.075388,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,921,False,False,0,False,,0.11,analyze_boston,2026-06-14,2026-06-14,partial
meter_450076,450076,pay_and_display|ParkBoston,BERKELEY ST ST J-B,ST J BERKELEY ST ST J-B,W,Back Bay,DISTRICT 0,on_street_meter,public,42.350637,-71.072851,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,922,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450077,450077,pay_and_display|ParkBoston,CLARENDON ST N-B,NEWB CLARENDON ST N-B,E,Back Bay,DISTRICT 0,on_street_meter,public,42.350989,-71.075509,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,923,False,False,0,False,,0.97,analyze_boston,2026-06-14,2026-06-14,partial
meter_450078,450078,pay_and_display|ParkBoston,BOYLSTON ST B-A,BERK BOYLSTON ST B-A,S,Back Bay,DISTRICT 0,on_street_meter,public,42.351407,-71.072218,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,0.12,analyze_boston,2026-06-14,2026-06-14,partial
meter_450079,450079,pay_and_display|ParkBoston,BOYLSTON ST C-B,CLAR BOYLSTON ST C-B,N,Back Bay,DISTRICT 0,on_street_meter,public,42.350882,-71.074633,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,0.01,analyze_boston,2026-06-14,2026-06-14,partial
meter_450080,450080,pay_and_display|ParkBoston,BOYLSTON ST B-A,BERK BOYLSTON ST B-A,S,Back Bay,DISTRICT 0,on_street_meter,public,42.351545,-71.07171,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,25,False,False,0,False,,0.18,analyze_boston,2026-06-14,2026-06-14,partial
meter_450081,450081,pay_and_display|ParkBoston,BOYLSTON ST C-B,CLAR BOYLSTON ST C-B,N,Back Bay,DISTRICT 0,on_street_meter,public,42.351096,-71.073859,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,0.01,analyze_boston,2026-06-14,2026-06-14,partial
meter_450083,450083,pay_and_display|ParkBoston,BOYLSTON ST C-B,CLAR BOYLSTON ST C-B,N,Back Bay,DISTRICT 0,on_street_meter,public,42.351162,-71.073594,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,924,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450085,450085,pay_and_display|ParkBoston,BERKELEY ST B-N,BOYL BERKELEY ST B-N,E,Back Bay,DISTRICT 0,on_street_meter,public,42.351573,-71.073508,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,926,False,False,0,False,,0.01,analyze_boston,2026-06-14,2026-06-14,partial
meter_450087,450087,pay_and_display|ParkBoston,BOYLSTON ST B-A,BERK BOYLSTON ST B-A,N,Back Bay,DISTRICT 0,on_street_meter,public,42.351437,-71.072594,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,927,False,False,0,False,,1.13,analyze_boston,2026-06-14,2026-06-14,partial
meter_450089,450089,pay_and_display|ParkBoston,BOYLSTON ST B-A,BERK BOYLSTON ST B-A,N,Back Bay,DISTRICT 0,on_street_meter,public,42.351627,-71.071878,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,0.89,analyze_boston,2026-06-14,2026-06-14,partial
meter_450091,450091,pay_and_display|ParkBoston,BOYLSTON ST A-C ST SO,ARLI BOYLSTON ST A-C ST SO,N,Back Bay,DISTRICT 0,on_street_meter,public,42.352185,-71.070017,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450093,450093,pay_and_display|ParkBoston,BOYLSTON ST A-C ST SO,ARLI BOYLSTON ST A-C ST SO,N,Back Bay,DISTRICT 0,on_street_meter,public,42.35228,-71.069587,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450095,450095,pay_and_display|ParkBoston,BOYLSTON ST A-C ST SO,ARLI BOYLSTON ST A-C ST SO,N,Back Bay,DISTRICT 0,on_street_meter,public,42.352462,-71.068717,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450097,450097,pay_and_display|ParkBoston,BOYLSTON ST A-C ST SO,ARLI BOYLSTON ST A-C ST SO,N,Back Bay,DISTRICT 0,on_street_meter,public,42.352586,-71.06809,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,928,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450098,450098,pay_and_display|ParkBoston,STUART ST,STAT STUART ST,N,Back Bay,DISTRICT 0,on_street_meter,public,42.350594,-71.069037,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,929,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450099,450099,pay_and_display|ParkBoston,CHURCH ST,STAT CHURCH ST,W,Back Bay,DISTRICT 0,on_street_meter,public,42.350568,-71.068935,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,930,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450100,450100,pay_and_display|ParkBoston,COLUMBUS AV,STAT COLUMBUS AV,E,Back Bay,DISTRICT 0,on_street_meter,public,42.350747,-71.068988,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,931,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450101,450101,pay_and_display|ParkBoston,CONGRESS ST D-A,DORC CONGRESS ST D-A,N,Seaport,DISTRICT 0,on_street_meter,public,42.352738,-71.052763,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,932,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450501,450501,pay_and_display|ParkBoston,BEVERLY ST C-V,CAUS BEVERLY ST C-V,W,unknown,DISTRICT 0,on_street_meter,public,42.36508,-71.0593,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,933,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450502,450502,pay_and_display|ParkBoston,BEVERLY ST C-V,CAUS BEVERLY ST C-V,W,unknown,DISTRICT 0,on_street_meter,public,42.365298,-71.059543,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,0.04,analyze_boston,2026-06-14,2026-06-14,partial
meter_450503,450503,pay_and_display|ParkBoston,BEVERLY ST C-V,CAUS BEVERLY ST C-V,W,unknown,DISTRICT 0,on_street_meter,public,42.365644,-71.05993,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450504,450504,pay_and_display|ParkBoston,STANIFORD ST O-C,OCON STANIFORD ST O-C,N,Beacon Hill,DISTRICT 0,on_street_meter,public,42.361863,-71.063974,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,63,False,False,0,False,,0.01,analyze_boston,2026-06-14,2026-06-14,partial
meter_450505,450505,pay_and_display|ParkBoston,STANIFORD ST L-O,LOMA STANIFORD ST L-O,N,Beacon Hill,DISTRICT 0,on_street_meter,public,42.362976,-71.063932,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,62,False,False,0,False,,0.01,analyze_boston,2026-06-14,2026-06-14,partial
meter_450506,450506,pay_and_display|ParkBoston,LOMASNEY WY N-S,NASH LOMASNEY WY N-S,W,unknown,DISTRICT 0,on_street_meter,public,42.364712,-71.063997,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,997,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450507,450507,pay_and_display|ParkBoston,CANAL ST NC-V,NEW CANAL ST NC-V,E,unknown,DISTRICT 0,on_street_meter,public,42.3639,-71.059283,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,0.08,analyze_boston,2026-06-14,2026-06-14,partial
meter_450508,450508,pay_and_display|ParkBoston,CANAL ST NC-V,NEW CANAL ST NC-V,E,unknown,DISTRICT 0,on_street_meter,public,42.36417,-71.05959,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,35,False,False,0,False,,0.07,analyze_boston,2026-06-14,2026-06-14,partial
meter_450509,450509,pay_and_display|ParkBoston,CANAL ST V-C,VALE CANAL ST V-C,E,unknown,DISTRICT 0,on_street_meter,public,42.364596,-71.060096,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,934,False,False,0,False,,0.08,analyze_boston,2026-06-14,2026-06-14,partial
meter_450510,450510,pay_and_display|ParkBoston,CANAL ST V-C,VALE CANAL ST V-C,E,unknown,DISTRICT 0,on_street_meter,public,42.364906,-71.06043,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,0.02,analyze_boston,2026-06-14,2026-06-14,partial
meter_450511,450511,pay_and_display|ParkBoston,CANAL ST V-C,VALE CANAL ST V-C,E,unknown,DISTRICT 0,on_street_meter,public,42.365265,-71.060819,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,0.01,analyze_boston,2026-06-14,2026-06-14,partial
meter_450512,450512,pay_and_display|ParkBoston,CANAL ST NC-V,NEW CANAL ST NC-V,W,unknown,DISTRICT 0,on_street_meter,public,42.363783,-71.059358,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,0.02,analyze_boston,2026-06-14,2026-06-14,partial
meter_450513,450513,pay_and_display|ParkBoston,CANAL ST NC-V,NEW CANAL ST NC-V,W,unknown,DISTRICT 0,on_street_meter,public,42.364122,-71.059746,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,935,False,False,0,False,,0.08,analyze_boston,2026-06-14,2026-06-14,partial
meter_450514,450514,pay_and_display|ParkBoston,CANAL ST V-C,VALE CANAL ST V-C,W,unknown,DISTRICT 0,on_street_meter,public,42.364991,-71.060715,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,0.09,analyze_boston,2026-06-14,2026-06-14,partial
meter_450515,450515,pay_and_display|ParkBoston,CANAL ST V-C,VALE CANAL ST V-C,W,unknown,DISTRICT 0,on_street_meter,public,42.365108,-71.060843,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,37,False,False,0,False,,0.49,analyze_boston,2026-06-14,2026-06-14,partial
meter_450516,450516,pay_and_display|ParkBoston,PORTLAND ST V-C,VALE PORTLAND ST V-C,E,unknown,DISTRICT 0,on_street_meter,public,42.363934,-71.061224,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,936,False,False,0,False,,0.17,analyze_boston,2026-06-14,2026-06-14,partial
meter_450517,450517,pay_and_display|ParkBoston,PORTLAND ST V-C,VALE PORTLAND ST V-C,E,unknown,DISTRICT 0,on_street_meter,public,42.364193,-71.061503,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,0.03,analyze_boston,2026-06-14,2026-06-14,partial
meter_450518,450518,pay_and_display|ParkBoston,PORTLAND ST V-C,VALE PORTLAND ST V-C,E,unknown,DISTRICT 0,on_street_meter,public,42.364601,-71.061991,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,0.11,analyze_boston,2026-06-14,2026-06-14,partial
meter_450519,450519,pay_and_display|ParkBoston,PORTLAND ST V-C,VALE PORTLAND ST V-C,W,unknown,DISTRICT 0,on_street_meter,public,42.363868,-71.061329,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,31,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450520,450520,pay_and_display|ParkBoston,PORTLAND ST V-C,VALE PORTLAND ST V-C,W,unknown,DISTRICT 0,on_street_meter,public,42.36426,-71.061754,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,0.04,analyze_boston,2026-06-14,2026-06-14,partial
meter_450521,450521,pay_and_display|ParkBoston,PORTLAND ST V-C,VALE PORTLAND ST V-C,W,unknown,DISTRICT 0,on_street_meter,public,42.364475,-71.062015,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,0.01,analyze_boston,2026-06-14,2026-06-14,partial
meter_450599,450599,pay_and_display|ParkBoston,BROAD ST S-F,SURF BROAD ST S-F,N,Downtown,DISTRICT 0,on_street_meter,public,42.358353,-71.054113,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,939,False,False,0,False,,0.05,analyze_boston,2026-06-14,2026-06-14,partial
meter_450600,450600,pay_and_display|ParkBoston,BROAD ST F-C,FRAN BROAD ST F-C,N,Downtown,DISTRICT 0,on_street_meter,public,42.35766,-71.053078,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,937,False,False,0,False,,0.47,analyze_boston,2026-06-14,2026-06-14,partial
meter_450601,450601,pay_and_display|ParkBoston,BROAD ST C-M,CUST BROAD ST C-M,N,Downtown,DISTRICT 0,on_street_meter,public,42.357871,-71.053515,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,938,False,False,0,False,,0.01,analyze_boston,2026-06-14,2026-06-14,partial
meter_450602,450602,pay_and_display|ParkBoston,BROAD ST M-C,MILK BROAD ST M-C,N,Downtown,DISTRICT 0,on_street_meter,public,42.358089,-71.054144,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450603,450603,pay_and_display|ParkBoston,BROAD ST C-S,CENT BROAD ST C-S,N,Downtown,DISTRICT 0,on_street_meter,public,42.35901,-71.054468,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,940,False,False,0,False,,0.15,analyze_boston,2026-06-14,2026-06-14,partial
meter_450604,450604,pay_and_display|ParkBoston,BROAD ST S-W,STAT BROAD ST S-W,S,Downtown,DISTRICT 0,on_street_meter,public,42.358553,-71.054395,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,941,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_450605,450605,pay_and_display|ParkBoston,BROAD ST M-C,MILK BROAD ST M-C,W,Downtown,DISTRICT 0,on_street_meter,public,42.35778,-71.053757,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,942,False,False,0,False,,0.3,analyze_boston,2026-06-14,2026-06-14,partial
meter_450606,450606,pay_and_display|ParkBoston,BROAD ST F-W,FRAN BROAD ST F-W,S,Downtown,DISTRICT 0,on_street_meter,public,42.357416,-71.052491,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,943,False,False,0,False,,0.08,analyze_boston,2026-06-14,2026-06-14,partial
meter_450700,450700,pay_and_display|ParkBoston,TREMONT ST W-TP,WINT TREMONT ST W-TP,S,Downtown,DISTRICT 0,on_street_meter,public,42.355756,-71.062641,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,980,False,False,0,False,,0.23,analyze_boston,2026-06-14,2026-06-14,partial
meter_450701,450701,pay_and_display|ParkBoston,TREMONT ST TP-W,TEMP TREMONT ST TP-W,S,Chinatown,DISTRICT 0,on_street_meter,public,42.355261,-71.06315,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,981,False,False,0,False,,0.13,analyze_boston,2026-06-14,2026-06-14,partial
meter_450702,450702,pay_and_display|ParkBoston,TREMONT ST W-A,WEST TREMONT ST W-A,S,Chinatown,DISTRICT 0,on_street_meter,public,42.354726,-71.063426,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,982,False,False,0,False,,0.11,analyze_boston,2026-06-14,2026-06-14,partial
meter_450703,450703,pay_and_display|ParkBoston,TREMONT ST W-A,WEST TREMONT ST W-A,S,Chinatown,DISTRICT 0,on_street_meter,public,42.353944,-71.063834,Mon-Sat 08:00-20:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 20:00-24:00 free,1,,,False,False,0,False,,0.04,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_124,,ParkBoston,ATLANTIC AV,COMM ATLANTIC AV,W,North End,DISTRICT 0,on_street_meter,public,42.363396,-71.051135,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,False,,0.01,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_125,,ParkBoston,ATLANTIC AV,COMM ATLANTIC AV,W,North End,DISTRICT 0,on_street_meter,public,42.36334,-71.051132,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_126,,ParkBoston,ATLANTIC AV,COMM ATLANTIC AV,W,North End,DISTRICT 0,on_street_meter,public,42.363168,-71.051127,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_127,,ParkBoston,ATLANTIC AV,COMM ATLANTIC AV,W,North End,DISTRICT 0,on_street_meter,public,42.363115,-71.051126,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,False,,0.02,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_128,,ParkBoston,ATLANTIC AV,COMM ATLANTIC AV,W,North End,DISTRICT 0,on_street_meter,public,42.363039,-71.051126,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_129,,ParkBoston,ATLANTIC AV,COMM ATLANTIC AV,W,North End,DISTRICT 0,on_street_meter,public,42.362985,-71.051124,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_130,,ParkBoston,ATLANTIC AV,COMM ATLANTIC AV,W,North End,DISTRICT 0,on_street_meter,public,42.36289,-71.05112,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,False,,0.03,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_131,,ParkBoston,ATLANTIC AV,COMM ATLANTIC AV,W,North End,DISTRICT 0,on_street_meter,public,42.362836,-71.051117,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_132,,ParkBoston,ATLANTIC AV,COMM ATLANTIC AV,W,North End,DISTRICT 0,on_street_meter,public,42.362763,-71.051112,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_133,,ParkBoston,ATLANTIC AV,COMM ATLANTIC AV,W,North End,DISTRICT 0,on_street_meter,public,42.362709,-71.051111,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,False,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_134,,ParkBoston,ATLANTIC AV,COMM ATLANTIC AV,W,North End,DISTRICT 0,on_street_meter,public,42.362527,-71.051112,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,False,,0.01,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_135,,ParkBoston,ATLANTIC AV,COMM ATLANTIC AV,W,North End,DISTRICT 0,on_street_meter,public,42.362472,-71.051118,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,False,,0.01,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_136,,ParkBoston,ATLANTIC AV,COMM ATLANTIC AV,W,North End,DISTRICT 0,on_street_meter,public,42.362397,-71.051125,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,False,,0.04,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_137,,ParkBoston,ATLANTIC AV,COMM ATLANTIC AV,E,North End,DISTRICT 0,on_street_meter,public,42.362638,-71.050951,Mon-Sat 08:00-18:00 $0.25/hr (2h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,False,,0.01,analyze_boston,2026-06-14,2026-06-14,partial
